species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
CTC,FRE_WHL,TOTAL,EUR,EL,EL	10173917.75 	9416648.5 	9682246.5 	4611915 	5296820 	5903222.22 	4691787.5 	6375402.5 	5908987.5 	6096000.66 	6096401.01 	7340301.32 	8199614.25 	5570871.78 	6339423.42 	9379062 	8344800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRE_WHL,TOTAL,EUR,EU,EL	10173917.75 p	9416648.5 	9682246.5 	4611915 	5296820 	5903222.22 	4691787.5 	6375402.5 	5908987.5 	6096000.66 	6096401.01 	7340301.32 	8199614.25 	5570871.78 	6339423.42 	9379062 	8344800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRE_WHL,TOTAL,EUR,TOTAL,EL	10173917.75 	9416648.5 	9682246.5 	4611915 	5296820 	5903222.22 	4691787.5 	6375402.5 	5908987.5 	6096000.66 	6096401.01 	7340301.32 	8199614.25 	5570871.78 	6339423.42 	9379062 	8344800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRE_WHL,TOTAL,EUR_T,EL,EL	5577.5 	5635 	4965 	5250 	4750 	4167 	4250 	4750 	4250 	4083 	4333 	3917 	4167 	3417 	3417 	3333 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRE_WHL,TOTAL,EUR_T,EU,EL	5577.5 p	5635 	4965 	5250 	4750 	4167 	4250 	4750 	4250 	4083 	4333 	3917 	4167 	3417 	3417 	3333 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRE_WHL,TOTAL,EUR_T,TOTAL,EL	5577.5 	5635 	4965 	5250 	4750 	4167 	4250 	4750 	4250 	4083 	4333 	3917 	4167 	3417 	3417 	3333 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRE_WHL,TOTAL,TPW,EL,EL	1824.1 	1671.1 	1950.1 	878.46 	1115.12 	1416.66 	1103.95 	1342.19 	1390.35 	1493.02 	1406.97 	1873.96 	1967.75 	1630.34 	1855.26 	2814 	2781.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRE_WHL,TOTAL,TPW,EU,EL	1824.1 p	1671.1 	1950.1 	878.46 	1115.12 	1416.66 	1103.95 	1342.19 	1390.35 	1493.02 	1406.97 	1873.96 	1967.75 	1630.34 	1855.26 	2814 	2781.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRE_WHL,TOTAL,TPW,TOTAL,EL	1824.1 	1671.1 	1950.1 	878.46 	1115.12 	1416.66 	1103.95 	1342.19 	1390.35 	1493.02 	1406.97 	1873.96 	1967.75 	1630.34 	1855.26 	2814 	2781.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,HCN,EUR,EL,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,HCN,EUR,EU,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,HCN,EUR,TOTAL,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,HCN,EUR_T,EL,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,HCN,EUR_T,EU,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,HCN,EUR_T,TOTAL,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,HCN,TPW,EL,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,HCN,TPW,EU,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,HCN,TPW,TOTAL,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,TOTAL,EUR,EL,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,TOTAL,EUR,EU,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,TOTAL,EUR,TOTAL,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,TOTAL,EUR_T,EL,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,TOTAL,EUR_T,EU,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,TOTAL,EUR_T,TOTAL,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,TOTAL,TPW,EL,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,TOTAL,TPW,EU,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO,TOTAL,TPW,TOTAL,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,HCN,EUR,EL,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,HCN,EUR,EU,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,HCN,EUR,TOTAL,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,HCN,EUR_T,EL,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,HCN,EUR_T,EU,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,HCN,EUR_T,TOTAL,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,HCN,TPW,EL,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,HCN,TPW,EU,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,HCN,TPW,TOTAL,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,TOTAL,EUR,EL,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,TOTAL,EUR,EU,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,TOTAL,EUR,TOTAL,EL	: 	: c	: c	82320 	247136.84 	266280 	240030 	350064.99 	194344 	256228.92 	344822.5 	477687.92 	1299180 	1153500 	1303811.49 	2937810 	3630180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,TOTAL,EUR_T,EL,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,TOTAL,EUR_T,EU,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,TOTAL,EUR_T,TOTAL,EL	: 	: c	: c	3000 	2714 	2000 	2667 	3333 	3400 	2727 	2750 	2917 	3000 	3000 	2917 	3000 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,TOTAL,TPW,EL,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,TOTAL,TPW,EU,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,FRO_WHL,TOTAL,TPW,TOTAL,EL	: 	: c	: c	27.44 	91.06 	133.14 	90 	105.03 	57.16 	93.96 	125.39 	163.76 	433.06 	384.5 	446.97 	979.27 	1210.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,HCN,EUR,EL,EL	10173917.75 	: c	: c	4694235 	5543956.84 	6169502.22 	4931817.5 	6725467.49 	6103331.5 	6352229.58 	6441223.51 	7817989.24 	9498794.25 	6724371.78 	7643234.91 	12316872 	11974980 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,HCN,EUR,EU,EL	10173917.75 p	: c	: c	4694235 	5543956.84 	6169502.22 	4931817.5 	6725467.49 	6103331.5 	6352229.58 	6441223.51 	7817989.24 	9498794.25 	6724371.78 	7643234.91 	12316872 	11974980 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,HCN,EUR,TOTAL,EL	10173917.75 	: c	: c	4694235 	5543956.84 	6169502.22 	4931817.5 	6725467.49 	6103331.5 	6352229.58 	6441223.51 	7817989.24 	9498794.25 	6724371.78 	7643234.91 	12316872 	11974980 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,HCN,EUR_T,EL,EL	5577.5 	: c	: c	5181.8468 	4596.2931 	3980.8377 	4130.6734 	4647.1632 	4216.4348 	4002.7156 	4203.4662 	3836.6357 	3956.4956 	3337.4222 	3319.9267 	3247.0328 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,HCN,EUR_T,EU,EL	5577.5 p	: c	: c	5181.8468 	4596.2931 	3980.8377 	4130.6734 	4647.1632 	4216.4348 	4002.7156 	4203.4662 	3836.6357 	3956.4956 	3337.4222 	3319.9267 	3247.0328 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,HCN,EUR_T,TOTAL,EL	5577.5 	: c	: c	5181.8468 	4596.2931 	3980.8377 	4130.6734 	4647.1632 	4216.4348 	4002.7156 	4203.4662 	3836.6357 	3956.4956 	3337.4222 	3319.9267 	3247.0328 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,HCN,TPW,EL,EL	1824.1 	: c	: c	905.9 	1206.18 	1549.8 	1193.95 	1447.22 	1447.51 	1586.98 	1532.36 	2037.72 	2400.81 	2014.84 	2302.23 	3793.27 	3991.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,HCN,TPW,EU,EL	1824.1 p	: c	: c	905.9 	1206.18 	1549.8 	1193.95 	1447.22 	1447.51 	1586.98 	1532.36 	2037.72 	2400.81 	2014.84 	2302.23 	3793.27 	3991.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,HCN,TPW,TOTAL,EL	1824.1 	: c	: c	905.9 	1206.18 	1549.8 	1193.95 	1447.22 	1447.51 	1586.98 	1532.36 	2037.72 	2400.81 	2014.84 	2302.23 	3793.27 	3991.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,TOTAL,EUR,EL,EL	10173917.75 	: c	: c	4694235 	5543956.84 	6169502.22 	4931817.5 	6725467.49 	6103331.5 	6352229.58 	6441223.51 	7817989.24 	9498794.25 	6724371.78 	7643234.91 	12316872 	11974980 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,TOTAL,EUR,EU,EL	10173917.75 p	: c	: c	4694235 	5543956.84 	6169502.22 	4931817.5 	6725467.49 	6103331.5 	6352229.58 	6441223.51 	7817989.24 	9498794.25 	6724371.78 	7643234.91 	12316872 	11974980 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,TOTAL,EUR,TOTAL,EL	10173917.75 	: c	: c	4694235 	5543956.84 	6169502.22 	4931817.5 	6725467.49 	6103331.5 	6352229.58 	6441223.51 	7817989.24 	9498794.25 	6724371.78 	7643234.91 	12316872 	11974980 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,TOTAL,EUR_T,EL,EL	5577.5 	: c	: c	5181.8468 	4596.2931 	3980.8377 	4130.6734 	4647.1632 	4216.4348 	4002.7156 	4203.4662 	3836.6357 	3956.4956 	3337.4222 	3319.9267 	3247.0328 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,TOTAL,EUR_T,EU,EL	5577.5 p	: c	: c	5181.8468 	4596.2931 	3980.8377 	4130.6734 	4647.1632 	4216.4348 	4002.7156 	4203.4662 	3836.6357 	3956.4956 	3337.4222 	3319.9267 	3247.0328 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,TOTAL,EUR_T,TOTAL,EL	5577.5 	: c	: c	5181.8468 	4596.2931 	3980.8377 	4130.6734 	4647.1632 	4216.4348 	4002.7156 	4203.4662 	3836.6357 	3956.4956 	3337.4222 	3319.9267 	3247.0328 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,TOTAL,TPW,EL,EL	1824.1 	: c	: c	905.9 	1206.18 	1549.8 	1193.95 	1447.22 	1447.51 	1586.98 	1532.36 	2037.72 	2400.81 	2014.84 	2302.23 	3793.27 	3991.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,TOTAL,TPW,EU,EL	1824.1 p	: c	: c	905.9 	1206.18 	1549.8 	1193.95 	1447.22 	1447.51 	1586.98 	1532.36 	2037.72 	2400.81 	2014.84 	2302.23 	3793.27 	3991.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTC,TOTAL,TOTAL,TPW,TOTAL,EL	1824.1 	: c	: c	905.9 	1206.18 	1549.8 	1193.95 	1447.22 	1447.51 	1586.98 	1532.36 	2037.72 	2400.81 	2014.84 	2302.23 	3793.27 	3991.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE,HCN,EUR,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4803116.6544 	4386924.2195 	6400007 	5233313 	6404681 	4357523 	5351340 	5428678 	3704945 	4268118 
CTL,FRE,HCN,EUR,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4803116.6544 	4386924.2195 	6400007 	5233313 	6404681 	4357523 	5351340 	5428678 	3704945 	4268118 
CTL,FRE,HCN,EUR_T,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2959.7712 	2726.8301 	2343 	2758 	2690 	2395 	2228 	1903 	1907 	2399 
CTL,FRE,HCN,EUR_T,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2959.7712 	2726.8301 	2343 	2758 	2690 	2395 	2228 	1903 	1907 	2399 
CTL,FRE,HCN,TPW,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1622.8 	1608.8 	2732 	1898 	2381 	1819 	2402 	2853 	1943 	1779 
CTL,FRE,HCN,TPW,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1622.8 	1608.8 	2732 	1898 	2381 	1819 	2402 	2853 	1943 	1779 
CTL,FRE,TOTAL,EUR,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4803116.6544 	4386924.2195 	6400007 	5233313 	6404681 	4357523 	5351340 	5428678 	3704945 	4268118 
CTL,FRE,TOTAL,EUR,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4803116.6544 	4386924.2195 	6400007 	5233313 	6404681 	4357523 	5351340 	5428678 	3704945 	4268118 
CTL,FRE,TOTAL,EUR_T,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2959.7712 	2726.8301 	2343 	2758 	2690 	2395 	2228 	1903 	1907 	2399 
CTL,FRE,TOTAL,EUR_T,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2959.7712 	2726.8301 	2343 	2758 	2690 	2395 	2228 	1903 	1907 	2399 
CTL,FRE,TOTAL,TPW,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1622.8 	1608.8 	2732 	1898 	2381 	1819 	2402 	2853 	1943 	1779 
CTL,FRE,TOTAL,TPW,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1622.8 	1608.8 	2732 	1898 	2381 	1819 	2402 	2853 	1943 	1779 
CTL,FRE_WHL,HCN,EUR,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4803116.6544 	4386924.2195 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,HCN,EUR,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4803116.6544 	4386924.2195 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,HCN,EUR_T,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2959.7712 	2726.8301 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,HCN,EUR_T,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2959.7712 	2726.8301 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,HCN,TPW,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1622.8 	1608.8 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,HCN,TPW,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1622.8 	1608.8 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,TOTAL,EUR,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4803116.6544 	4386924.2195 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,TOTAL,EUR,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4803116.6544 	4386924.2195 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,TOTAL,EUR_T,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2959.7712 	2726.8301 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,TOTAL,EUR_T,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2959.7712 	2726.8301 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,TOTAL,TPW,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1622.8 	1608.8 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRE_WHL,TOTAL,TPW,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1622.8 	1608.8 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRO,HCN,EUR,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1623565.664 	513352.9394 	902926 	1753673 	1241367 	1134255 	1366538 	1523571 	1884718 	2201416 
CTL,FRO,HCN,EUR,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1623565.664 	513352.9394 	902926 	1753673 	1241367 	1134255 	1366538 	1523571 	1884718 	2201416 
CTL,FRO,HCN,EUR_T,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2641.2326 	3267.6826 	2310 	3813 	2110 	1735 	1518 	1354 	1396 	1374 
CTL,FRO,HCN,EUR_T,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2641.2326 	3267.6826 	2310 	3813 	2110 	1735 	1518 	1354 	1396 	1374 
CTL,FRO,HCN,TPW,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	614.7 	157.1 	391 	460 	588 	654 	900 	1125 	1350 	1602 
CTL,FRO,HCN,TPW,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	614.7 	157.1 	391 	460 	588 	654 	900 	1125 	1350 	1602 
CTL,FRO,TOTAL,EUR,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1623565.664 	513352.9394 	902926 	1753673 	1241367 	1134255 	1366538 	1523571 	1884718 	2201416 
CTL,FRO,TOTAL,EUR,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1623565.664 	513352.9394 	902926 	1753673 	1241367 	1134255 	1366538 	1523571 	1884718 	2201416 
CTL,FRO,TOTAL,EUR_T,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2641.2326 	3267.6826 	2310 	3813 	2110 	1735 	1518 	1354 	1396 	1374 
CTL,FRO,TOTAL,EUR_T,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2641.2326 	3267.6826 	2310 	3813 	2110 	1735 	1518 	1354 	1396 	1374 
CTL,FRO,TOTAL,TPW,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	614.7 	157.1 	391 	460 	588 	654 	900 	1125 	1350 	1602 
CTL,FRO,TOTAL,TPW,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	614.7 	157.1 	391 	460 	588 	654 	900 	1125 	1350 	1602 
CTL,FRO_WHL,HCN,EUR,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1623565.664 	513352.9394 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRO_WHL,HCN,EUR,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1623565.664 	513352.9394 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRO_WHL,HCN,EUR_T,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2641.2326 	3267.6826 	: 	: 	: 	: 	: 	: 	: 	: 
CTL,FRO_WHL,HCN,EUR_T,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2641.2326 	3267.6826 	: 	: 	: 	: 	: 	: 	: 	: 
