species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
F07,FRE_GUT,TOTAL,EUR_T,TOTAL,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.4014 	1259.3119 	1245.7521 
F07,FRE_GUT,TOTAL,TPW,EE,LV	: 	: 	: 	17.9 	26.9 	29.5 	40.9 	49.8 	: 	: 	: 	24.1 	: 	: 
F07,FRE_GUT,TOTAL,TPW,EU,LV	312.52 	1236.99 	1541.13 	2245.5 	1246.8 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3526.9 	3648.3 	2955 
F07,FRE_GUT,TOTAL,TPW,FI,LV	: 	32.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_GUT,TOTAL,TPW,LT,LV	33.64 	338.02 	102.7 	147.1 	101.9 	193.1 	132.8 	311.3 	255.9 	229.1 	238.6 	: 	: 	: 
F07,FRE_GUT,TOTAL,TPW,LV,LV	274.92 	855.26 	1436.03 	2080.5 	1118 	1294.5 	2234.31 	2261.5 	1766.2 	2238.7 	3414.2 	3502.8 	: 	: 
F07,FRE_GUT,TOTAL,TPW,PL,LV	3.96 	10.8 	2.4 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_GUT,TOTAL,TPW,TOTAL,LV	312.52 	1236.99 	1541.13 	2245.5 	1246.8 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3526.9 	3648.3 	2955 
F07,FRE_WHL,HCN,EUR,EE,LV	825879.3 	611232 	300754 	588251 	260876 	263290.3497 	37627.0977 	135769.4844 	277283.741 	211085.2736 	244700.4259 	185940.7401 	: 	: 
F07,FRE_WHL,HCN,EUR,EU,LV	19647227.9 	17715637.7 	14408222.9 	17726071 	18719515 	20053008.5567 	16142384.0653 	13413519.7781 	10635865.1205 	11150420.0723 	15417125.8183 	11947647.8741 	12681440.656 	12745430.6075 
F07,FRE_WHL,HCN,EUR,FI,LV	: 	84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,HCN,EUR,LT,LV	745017.2 	294513.7 	356808 	648018 	361007 	585378.8965 	548271.4603 	338046.1171 	309871.6334 	168233.772 	47740.1432 	11703.7535 	: 	: 
F07,FRE_WHL,HCN,EUR,LV,LV	17641479.5 	16352676.2 	13567103.9 	16489802 	17789523 	18268408.9081 	14881088.2055 	12939704.1766 	10048709.7462 	10771101.0268 	15032369.9 	11750003.3805 	: 	: 
F07,FRE_WHL,HCN,EUR,PL,LV	434851.9 	457131.8 	183557 	: 	308109 	935930.4024 	675397.3018 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,HCN,EUR,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	92315.3493 	: 	: 	: 
F07,FRE_WHL,HCN,EUR,TOTAL,LV	19647227.9 	17715637.7 	14408222.9 	17726071 	18719515 	20053008.5567 	16142384.0653 	13413519.7781 	10635865.1205 	11150420.0723 	15417125.8183 	11947647.8741 	12681440.656 	12745430.6075 
F07,FRE_WHL,HCN,EUR_T,EE,LV	296.0756 	290.8274 	233.233 	250.4901 	275.1857 	275.2356 	249.5166 	232.6413 	168.1221 	174.2634 	185.0007 	166.4495 	: 	: 
F07,FRE_WHL,HCN,EUR_T,EU,LV	265.2466 	268.2249 	245.7414 	277.991 	310.032 	314.1124 	281.0541 	236.5941 	163.348 	161.4519 	187.7518 	154.2203 	163.9384 	145.4237 
F07,FRE_WHL,HCN,EUR_T,FI,LV	: 	350 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,HCN,EUR_T,LT,LV	263.4115 	263.6437 	242.7761 	283.6586 	317.3409 	325.4817 	292.3647 	242.8143 	165.6713 	155.5847 	217.892 	159.8873 	: 	: 
F07,FRE_WHL,HCN,EUR_T,LV,LV	264.0842 	267.8655 	246.1941 	278.8643 	310.1289 	313.71 	280.0669 	236.478 	163.1496 	161.3145 	187.7319 	154.0358 	: 	: 
F07,FRE_WHL,HCN,EUR_T,PL,LV	263.3391 	256.732 	239.9124 	: 	330.5891 	328.2009 	296.8779 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,HCN,EUR_T,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	185.0007 	: 	: 	: 
F07,FRE_WHL,HCN,EUR_T,TOTAL,LV	265.2466 	268.2249 	245.7414 	277.991 	310.032 	314.1124 	281.0541 	236.5941 	163.348 	161.4519 	187.7518 	154.2203 	163.9384 	145.4237 
F07,FRE_WHL,HCN,TPW,EE,LV	2789.42 	2101.7 	1289.5 	2348.4 	948 	956.6 	150.8 	583.6 	1649.3 	1211.3 	1322.7 	1117.1 	: 	: 
F07,FRE_WHL,HCN,TPW,EU,LV	74071.55 	66047.7 	58631.64 	63764.9 	60379.3 	63840.23 	57435.14 	56694.22 	65111.7 	69063.4 	82114.4 	77471.3 	77354.9 	87643.4 
F07,FRE_WHL,HCN,TPW,FI,LV	: 	0.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,HCN,TPW,LT,LV	2828.34 	1117.09 	1469.7 	2284.5 	1137.6 	1798.5 	1875.3 	1392.2 	1870.4 	1081.3 	219.1 	73.2 	: 	: 
F07,FRE_WHL,HCN,TPW,LV,LV	66802.49 	61048.09 	55107.34 	59132 	57361.7 	58233.43 	53134.04 	54718.42 	61592 	66770.8 	80073.6 	76281 	: 	: 
F07,FRE_WHL,HCN,TPW,PL,LV	1651.3 	1780.58 	765.1 	: 	932 	2851.7 	2275 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,HCN,TPW,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	499 	: 	: 	: 
F07,FRE_WHL,HCN,TPW,TOTAL,LV	74071.55 	66047.7 	58631.64 	63764.9 	60379.3 	63840.23 	57435.14 	56694.22 	65111.7 	69063.4 	82114.4 	77471.3 	77354.9 	87643.4 
F07,FRE_WHL,TOTAL,EUR,EE,LV	825879.3 	611232 	300754 	588251 	260876 	263290.3497 	37627.0977 	135769.4844 	277283.741 	211085.2736 	244700.4259 	185940.7401 	: 	: 
F07,FRE_WHL,TOTAL,EUR,EU,LV	19647227.9 	17715637.7 	14408222.9 	17726071 	18719515 	20053008.5567 	16142384.0653 	13413519.7781 	10635865.1205 	11150420.0723 	15417125.8183 	11947647.8741 	12681440.656 	12745430.6075 
F07,FRE_WHL,TOTAL,EUR,FI,LV	: 	84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,TOTAL,EUR,LT,LV	745017.2 	294513.7 	356808 	648018 	361007 	585378.8965 	548271.4603 	338046.1171 	309871.6334 	168233.772 	47740.1432 	11703.7535 	: 	: 
F07,FRE_WHL,TOTAL,EUR,LV,LV	17641479.5 	16352676.2 	13567103.9 	16489802 	17789523 	18268408.9081 	14881088.2055 	12939704.1766 	10048709.7462 	10771101.0268 	15032369.9 	11750003.3805 	: 	: 
F07,FRE_WHL,TOTAL,EUR,PL,LV	434851.9 	457131.8 	183557 	: 	308109 	935930.4024 	675397.3018 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,TOTAL,EUR,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	92315.3493 	: 	: 	: 
F07,FRE_WHL,TOTAL,EUR,TOTAL,LV	19647227.9 	17715637.7 	14408222.9 	17726071 	18719515 	20053008.5567 	16142384.0653 	13413519.7781 	10635865.1205 	11150420.0723 	15417125.8183 	11947647.8741 	12681440.656 	12745430.6075 
F07,FRE_WHL,TOTAL,EUR_T,EE,LV	296.0756 	290.8274 	233.233 	250.4901 	275.1857 	275.2356 	249.5166 	232.6413 	168.1221 	174.2634 	185.0007 	166.4495 	: 	: 
F07,FRE_WHL,TOTAL,EUR_T,EU,LV	265.2466 	268.2249 	245.7414 	277.991 	310.032 	314.1124 	281.0541 	236.5941 	163.348 	161.4519 	187.7518 	154.2203 	163.9384 	145.4237 
F07,FRE_WHL,TOTAL,EUR_T,FI,LV	: 	350 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,TOTAL,EUR_T,LT,LV	263.4115 	263.6437 	242.7761 	283.6586 	317.3409 	325.4817 	292.3647 	242.8143 	165.6713 	155.5847 	217.892 	159.8873 	: 	: 
F07,FRE_WHL,TOTAL,EUR_T,LV,LV	264.0842 	267.8655 	246.1941 	278.8643 	310.1289 	313.71 	280.0669 	236.478 	163.1496 	161.3145 	187.7319 	154.0358 	: 	: 
F07,FRE_WHL,TOTAL,EUR_T,PL,LV	263.3391 	256.732 	239.9124 	: 	330.5891 	328.2009 	296.8779 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,TOTAL,EUR_T,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	185.0007 	: 	: 	: 
F07,FRE_WHL,TOTAL,EUR_T,TOTAL,LV	265.2466 	268.2249 	245.7414 	277.991 	310.032 	314.1124 	281.0541 	236.5941 	163.348 	161.4519 	187.7518 	154.2203 	163.9384 	145.4237 
F07,FRE_WHL,TOTAL,TPW,EE,LV	2789.42 	2101.7 	1289.5 	2348.4 	948 	956.6 	150.8 	583.6 	1649.3 	1211.3 	1322.7 	1117.1 	: 	: 
F07,FRE_WHL,TOTAL,TPW,EU,LV	74071.55 	66047.7 	58631.64 	63764.9 	60379.3 	63840.23 	57435.14 	56694.22 	65111.7 	69063.4 	82114.4 	77471.3 	77354.9 	87643.4 
F07,FRE_WHL,TOTAL,TPW,FI,LV	: 	0.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,TOTAL,TPW,LT,LV	2828.34 	1117.09 	1469.7 	2284.5 	1137.6 	1798.5 	1875.3 	1392.2 	1870.4 	1081.3 	219.1 	73.2 	: 	: 
F07,FRE_WHL,TOTAL,TPW,LV,LV	66802.49 	61048.09 	55107.34 	59132 	57361.7 	58233.43 	53134.04 	54718.42 	61592 	66770.8 	80073.6 	76281 	: 	: 
F07,FRE_WHL,TOTAL,TPW,PL,LV	1651.3 	1780.58 	765.1 	: 	932 	2851.7 	2275 	: 	: 	: 	: 	: 	: 	: 
F07,FRE_WHL,TOTAL,TPW,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	499 	: 	: 	: 
F07,FRE_WHL,TOTAL,TPW,TOTAL,LV	74071.55 	66047.7 	58631.64 	63764.9 	60379.3 	63840.23 	57435.14 	56694.22 	65111.7 	69063.4 	82114.4 	77471.3 	77354.9 	87643.4 
F07,TOTAL,HCN,EUR,EE,LV	825879.3 	611232 	300754 	604719 	288045 	296251.2425 	83312.3323 	198521.8568 	277283.741 	211085.2736 	244700.4259 	220157.8526 	: 	: 
F07,TOTAL,HCN,EUR,EU,LV	19969123.5 	19063956.8 	15749006 	19791931 	19978783 	21748092.3014 	18832909.2814 	16718226.0424 	12775804.4135 	13556323.9466 	20303467.2463 	16936100.0878 	17275788.3071 	16426628.0519 
F07,TOTAL,HCN,EUR,FI,LV	: 	35955.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,HCN,EUR,LT,LV	779666.4 	662955.5 	446157 	783350 	463926 	801133.0796 	696608.8478 	730311.4493 	580684.385 	391587.6003 	366914.7667 	11703.7535 	: 	: 
F07,TOTAL,HCN,EUR,LV,LV	17924647.1 	17284909.6 	14816450 	18403862 	18918703 	19714777.5769 	17376808.9006 	15789392.7363 	11917836.2875 	12953651.0727 	19599536.7045 	16704238.4817 	: 	: 
F07,TOTAL,HCN,EUR,PL,LV	438930.7 	468903.8 	185645 	: 	308109 	935930.4024 	676179.2007 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,HCN,EUR,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	92315.3493 	: 	: 	: 
F07,TOTAL,HCN,EUR,TOTAL,LV	19969123.5 	19063956.8 	15749006 	19791931 	19978783 	21748092.3014 	18832909.2814 	16718226.0424 	12775804.4135 	13556323.9466 	20303467.2463 	16936100.0878 	17275788.3071 	16426628.0519 
F07,TOTAL,HCN,EUR_T,EE,LV	296.0756 	290.8274 	233.233 	255.5547 	295.4611 	300.4272 	434.5975 	313.4226 	168.1221 	174.2634 	185.0007 	192.9179 	: 	: 
F07,TOTAL,HCN,EUR_T,EU,LV	268.4597 	283.3328 	261.7298 	299.8305 	324.1935 	332.7567 	314.7008 	281.8463 	190.3036 	189.5162 	236.7276 	209.0923 	213.2729 	181.3126 
F07,TOTAL,HCN,EUR_T,FI,LV	: 	1084.6425 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,HCN,EUR_T,LT,LV	272.422 	455.6051 	283.7427 	322.1541 	374.2848 	402.256 	346.8995 	428.7123 	273.0962 	298.8306 	801.649 	159.8873 	: 	: 
F07,TOTAL,HCN,EUR_T,LV,LV	267.2233 	279.2241 	262.0369 	300.6553 	323.5089 	331.1853 	313.8401 	277.1045 	188.1025 	187.7082 	234.7593 	209.3688 	: 	: 
F07,TOTAL,HCN,EUR_T,PL,LV	265.1733 	261.7556 	241.8827 	: 	330.5891 	328.2009 	297.1302 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,HCN,EUR_T,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	185.0007 	: 	: 	: 
F07,TOTAL,HCN,EUR_T,TOTAL,LV	268.4597 	283.3328 	261.7298 	299.8305 	324.1935 	332.7567 	314.7008 	281.8463 	190.3036 	189.5162 	236.7276 	209.0923 	213.2729 	181.3126 
F07,TOTAL,HCN,TPW,EE,LV	2789.42 	2101.7 	1289.5 	2366.3 	974.9 	986.1 	191.7 	633.4 	1649.3 	1211.3 	1322.7 	1141.2 	: 	: 
F07,TOTAL,HCN,TPW,EU,LV	74384.07 	67284.69 	60172.77 	66010.4 	61626.1 	65357.33 	59843.85 	59316.82 	67133.8 	71531.2 	85767.2 	80998.2 	81003.2 	90598.4 
F07,TOTAL,HCN,TPW,FI,LV	: 	33.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,HCN,TPW,LT,LV	2861.98 	1455.11 	1572.4 	2431.6 	1239.5 	1991.6 	2008.1 	1703.5 	2126.3 	1310.4 	457.7 	73.2 	: 	: 
F07,TOTAL,HCN,TPW,LV,LV	67077.41 	61903.35 	56543.37 	61212.5 	58479.7 	59527.93 	55368.35 	56979.92 	63358.2 	69009.5 	83487.8 	79783.8 	: 	: 
F07,TOTAL,HCN,TPW,PL,LV	1655.26 	1791.38 	767.5 	: 	932 	2851.7 	2275.7 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,HCN,TPW,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	499 	: 	: 	: 
F07,TOTAL,HCN,TPW,TOTAL,LV	74384.07 	67284.69 	60172.77 	66010.4 	61626.1 	65357.33 	59843.85 	59316.82 	67133.8 	71531.2 	85767.2 	80998.2 	81003.2 	90598.4 
F07,TOTAL,TOTAL,EUR,EE,LV	825879.3 	611232 	300754 	604719 	288045 	296251.2425 	83312.3323 	198521.8568 	277283.741 	211085.2736 	244700.4259 	220157.8526 	: 	: 
F07,TOTAL,TOTAL,EUR,EU,LV	19969123.5 	19063956.8 	15749006 	19791931 	19978783 	21748092.3014 	18832909.2814 	16718226.0424 	12775804.4135 	13556323.9466 	20303467.2463 	16936100.0878 	17275788.3071 	16426628.0519 
F07,TOTAL,TOTAL,EUR,FI,LV	: 	35955.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,TOTAL,EUR,LT,LV	779666.4 	662955.5 	446157 	783350 	463926 	801133.0796 	696608.8478 	730311.4493 	580684.385 	391587.6003 	366914.7667 	11703.7535 	: 	: 
F07,TOTAL,TOTAL,EUR,LV,LV	17924647.1 	17284909.6 	14816450 	18403862 	18918703 	19714777.5769 	17376808.9006 	15789392.7363 	11917836.2875 	12953651.0727 	19599536.7045 	16704238.4817 	: 	: 
F07,TOTAL,TOTAL,EUR,PL,LV	438930.7 	468903.8 	185645 	: 	308109 	935930.4024 	676179.2007 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,TOTAL,EUR,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	92315.3493 	: 	: 	: 
F07,TOTAL,TOTAL,EUR,TOTAL,LV	19969123.5 	19063956.8 	15749006 	19791931 	19978783 	21748092.3014 	18832909.2814 	16718226.0424 	12775804.4135 	13556323.9466 	20303467.2463 	16936100.0878 	17275788.3071 	16426628.0519 
F07,TOTAL,TOTAL,EUR_T,EE,LV	296.0756 	290.8274 	233.233 	255.5547 	295.4611 	300.4272 	434.5975 	313.4226 	168.1221 	174.2634 	185.0007 	192.9179 	: 	: 
F07,TOTAL,TOTAL,EUR_T,EU,LV	268.4597 	283.3328 	261.7298 	299.8305 	324.1935 	332.7567 	314.7008 	281.8463 	190.3036 	189.5162 	236.7276 	209.0923 	213.2729 	181.3126 
F07,TOTAL,TOTAL,EUR_T,FI,LV	: 	1084.6425 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,TOTAL,EUR_T,LT,LV	272.422 	455.6051 	283.7427 	322.1541 	374.2848 	402.256 	346.8995 	428.7123 	273.0962 	298.8306 	801.649 	159.8873 	: 	: 
F07,TOTAL,TOTAL,EUR_T,LV,LV	267.2233 	279.2241 	262.0369 	300.6553 	323.5089 	331.1853 	313.8401 	277.1045 	188.1025 	187.7082 	234.7593 	209.3688 	: 	: 
F07,TOTAL,TOTAL,EUR_T,PL,LV	265.1733 	261.7556 	241.8827 	: 	330.5891 	328.2009 	297.1302 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,TOTAL,EUR_T,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	185.0007 	: 	: 	: 
F07,TOTAL,TOTAL,EUR_T,TOTAL,LV	268.4597 	283.3328 	261.7298 	299.8305 	324.1935 	332.7567 	314.7008 	281.8463 	190.3036 	189.5162 	236.7276 	209.0923 	213.2729 	181.3126 
F07,TOTAL,TOTAL,TPW,EE,LV	2789.42 	2101.7 	1289.5 	2366.3 	974.9 	986.1 	191.7 	633.4 	1649.3 	1211.3 	1322.7 	1141.2 	: 	: 
F07,TOTAL,TOTAL,TPW,EU,LV	74384.07 	67284.69 	60172.77 	66010.4 	61626.1 	65357.33 	59843.85 	59316.82 	67133.8 	71531.2 	85767.2 	80998.2 	81003.2 	90598.4 
F07,TOTAL,TOTAL,TPW,FI,LV	: 	33.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,TOTAL,TPW,LT,LV	2861.98 	1455.11 	1572.4 	2431.6 	1239.5 	1991.6 	2008.1 	1703.5 	2126.3 	1310.4 	457.7 	73.2 	: 	: 
F07,TOTAL,TOTAL,TPW,LV,LV	67077.41 	61903.35 	56543.37 	61212.5 	58479.7 	59527.93 	55368.35 	56979.92 	63358.2 	69009.5 	83487.8 	79783.8 	: 	: 
F07,TOTAL,TOTAL,TPW,PL,LV	1655.26 	1791.38 	767.5 	: 	932 	2851.7 	2275.7 	: 	: 	: 	: 	: 	: 	: 
F07,TOTAL,TOTAL,TPW,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	499 	: 	: 	: 
F07,TOTAL,TOTAL,TPW,TOTAL,LV	74384.07 	67284.69 	60172.77 	66010.4 	61626.1 	65357.33 	59843.85 	59316.82 	67133.8 	71531.2 	85767.2 	80998.2 	81003.2 	90598.4 
F08,FRE,HCN,EUR,EE,LV	825879.3 	611232 	300754 	604719 	288045 	296251.2425 	83312.3323 	198521.8568 	277283.741 	211085.2736 	244700.4259 	220157.8526 	: 	: 
F08,FRE,HCN,EUR,EU,LV	19969123.5 	19063956.8 	15749006 	19791931 	19978783 	21748092.3014 	18832909.2814 	16718226.0424 	12775804.4135 	13556323.9466 	20303467.2463 	16936100.0878 	17275788.3071 	16426628.0519 
F08,FRE,HCN,EUR,FI,LV	: 	35955.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRE,HCN,EUR,LT,LV	779666.4 	662955.5 	446157 	783350 	463926 	801133.0796 	696608.8478 	730311.4493 	580684.385 	391587.6003 	366914.7667 	11703.7535 	: 	: 
F08,FRE,HCN,EUR,LV,LV	17924647.1 	17284909.6 	14816450 	18403862 	18918703 	19714777.5769 	17376808.9006 	15789392.7363 	11917836.2875 	12953651.0727 	19599536.7045 	16704238.4817 	: 	: 
F08,FRE,HCN,EUR,PL,LV	438930.7 	468903.8 	185645 	: 	308109 	935930.4024 	676179.2007 	: 	: 	: 	: 	: 	: 	: 
F08,FRE,HCN,EUR,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	92315.3493 	: 	: 	: 
F08,FRE,HCN,EUR,TOTAL,LV	19969123.5 	19063956.8 	15749006 	19791931 	19978783 	21748092.3014 	18832909.2814 	16718226.0424 	12775804.4135 	13556323.9466 	20303467.2463 	16936100.0878 	17275788.3071 	16426628.0519 
F08,FRE,HCN,EUR_T,EE,LV	296.0756 	290.8274 	233.233 	255.5547 	295.4611 	300.4272 	434.5975 	313.4226 	168.1221 	174.2634 	185.0007 	192.9179 	: 	: 
F08,FRE,HCN,EUR_T,EU,LV	268.4597 	283.3328 	261.7298 	299.8305 	324.1935 	332.7567 	314.7008 	281.8463 	190.3036 	189.5162 	236.7276 	209.0923 	213.2729 	181.3126 
F08,FRE,HCN,EUR_T,FI,LV	: 	1084.6425 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRE,HCN,EUR_T,LT,LV	272.422 	455.6051 	283.7427 	322.1541 	374.2848 	402.256 	346.8995 	428.7123 	273.0962 	298.8306 	801.649 	159.8873 	: 	: 
F08,FRE,HCN,EUR_T,LV,LV	267.2233 	279.2241 	262.0369 	300.6553 	323.5089 	331.1853 	313.8401 	277.1045 	188.1025 	187.7082 	234.7593 	209.3688 	: 	: 
F08,FRE,HCN,EUR_T,PL,LV	265.1733 	261.7556 	241.8827 	: 	330.5891 	328.2009 	297.1302 	: 	: 	: 	: 	: 	: 	: 
F08,FRE,HCN,EUR_T,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	185.0007 	: 	: 	: 
F08,FRE,HCN,EUR_T,TOTAL,LV	268.4597 	283.3328 	261.7298 	299.8305 	324.1935 	332.7567 	314.7008 	281.8463 	190.3036 	189.5162 	236.7276 	209.0923 	213.2729 	181.3126 
F08,FRE,HCN,TPW,EE,LV	2789.42 	2101.7 	1289.5 	2366.3 	974.9 	986.1 	191.7 	633.4 	1649.3 	1211.3 	1322.7 	1141.2 	: 	: 
F08,FRE,HCN,TPW,EU,LV	74384.07 	67284.69 	60172.77 	66010.4 	61626.1 	65357.33 	59843.85 	59316.82 	67133.8 	71531.2 	85767.2 	80998.2 	81003.2 	90598.4 
F08,FRE,HCN,TPW,FI,LV	: 	33.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRE,HCN,TPW,LT,LV	2861.98 	1455.11 	1572.4 	2431.6 	1239.5 	1991.6 	2008.1 	1703.5 	2126.3 	1310.4 	457.7 	73.2 	: 	: 
F08,FRE,HCN,TPW,LV,LV	67077.41 	61903.35 	56543.37 	61212.5 	58479.7 	59527.93 	55368.35 	56979.92 	63358.2 	69009.5 	83487.8 	79783.8 	: 	: 
F08,FRE,HCN,TPW,PL,LV	1655.26 	1791.38 	767.5 	: 	932 	2851.7 	2275.7 	: 	: 	: 	: 	: 	: 	: 
F08,FRE,HCN,TPW,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	499 	: 	: 	: 
F08,FRE,HCN,TPW,TOTAL,LV	74384.07 	67284.69 	60172.77 	66010.4 	61626.1 	65357.33 	59843.85 	59316.82 	67133.8 	71531.2 	85767.2 	80998.2 	81003.2 	90598.4 
F08,FRE,TOTAL,EUR,EE,LV	825879.3 	611232 	300754 	604719 	288045 	296251.2425 	83312.3323 	198521.8568 	277283.741 	211085.2736 	244700.4259 	220157.8526 	: 	: 
F08,FRE,TOTAL,EUR,EU,LV	19969123.5 	19063956.8 	15749006 	19791931 	19978783 	21748092.3014 	18832909.2814 	16718226.0424 	12775804.4135 	13556323.9466 	20303467.2463 	16936100.0878 	17275788.3071 	16426628.0519 
F08,FRE,TOTAL,EUR,FI,LV	: 	35955.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRE,TOTAL,EUR,LT,LV	779666.4 	662955.5 	446157 	783350 	463926 	801133.0796 	696608.8478 	730311.4493 	580684.385 	391587.6003 	366914.7667 	11703.7535 	: 	: 
F08,FRE,TOTAL,EUR,LV,LV	17924647.1 	17284909.6 	14816450 	18403862 	18918703 	19714777.5769 	17376808.9006 	15789392.7363 	11917836.2875 	12953651.0727 	19599536.7045 	16704238.4817 	: 	: 
F08,FRE,TOTAL,EUR,PL,LV	438930.7 	468903.8 	185645 	: 	308109 	935930.4024 	676179.2007 	: 	: 	: 	: 	: 	: 	: 
F08,FRE,TOTAL,EUR,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	92315.3493 	: 	: 	: 
F08,FRE,TOTAL,EUR,TOTAL,LV	19969123.5 	19063956.8 	15749006 	19791931 	19978783 	21748092.3014 	18832909.2814 	16718226.0424 	12775804.4135 	13556323.9466 	20303467.2463 	16936100.0878 	17275788.3071 	16426628.0519 
F08,FRE,TOTAL,EUR_T,EE,LV	296.0756 	290.8274 	233.233 	255.5547 	295.4611 	300.4272 	434.5975 	313.4226 	168.1221 	174.2634 	185.0007 	192.9179 	: 	: 
F08,FRE,TOTAL,EUR_T,EU,LV	268.4597 	283.3328 	261.7298 	299.8305 	324.1935 	332.7567 	314.7008 	281.8463 	190.3036 	189.5162 	236.7276 	209.0923 	213.2729 	181.3126 
F08,FRE,TOTAL,EUR_T,FI,LV	: 	1084.6425 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRE,TOTAL,EUR_T,LT,LV	272.422 	455.6051 	283.7427 	322.1541 	374.2848 	402.256 	346.8995 	428.7123 	273.0962 	298.8306 	801.649 	159.8873 	: 	: 
F08,FRE,TOTAL,EUR_T,LV,LV	267.2233 	279.2241 	262.0369 	300.6553 	323.5089 	331.1853 	313.8401 	277.1045 	188.1025 	187.7082 	234.7593 	209.3688 	: 	: 
F08,FRE,TOTAL,EUR_T,PL,LV	265.1733 	261.7556 	241.8827 	: 	330.5891 	328.2009 	297.1302 	: 	: 	: 	: 	: 	: 	: 
F08,FRE,TOTAL,EUR_T,SE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	185.0007 	: 	: 	: 
F08,FRE,TOTAL,EUR_T,TOTAL,LV	268.4597 	283.3328 	261.7298 	299.8305 	324.1935 	332.7567 	314.7008 	281.8463 	190.3036 	189.5162 	236.7276 	209.0923 	213.2729 	181.3126 
F08,FRE,TOTAL,TPW,EE,LV	2789.42 	2101.7 	1289.5 	2366.3 	974.9 	986.1 	191.7 	633.4 	1649.3 	1211.3 	1322.7 	1141.2 	: 	: 
F08,FRE,TOTAL,TPW,EU,LV	74384.07 	67284.69 	60172.77 	66010.4 	61626.1 	65357.33 	59843.85 	59316.82 	67133.8 	71531.2 	85767.2 	80998.2 	81003.2 	90598.4 
